I / *:   1.6	-50	3.504E+14	9.737E+12	84.45	1276  
I / *:   1.6	-45	3.504E+14	1.138E+13	83.75	1266  
I / *:   1.6	-40	3.504E+14	1.389E+13	82.82	1257  
I / *:   1.6	-35	3.504E+14	1.667E+13	81.71	1289  
I / *:   1.6	-30	3.504E+14	2.091E+13	77.55	1298  
I / *:   1.6	-25	3.504E+14	2.493E+13	74.7	1276  
I / *:   1.6	-20	3.504E+14	2.842E+13	74.09	1390  
I / *:   1.6	-15	3.504E+14	3.188E+13	73.43	1297  
I / *:   1.6	-10	3.504E+14	3.54E+13	71.73	1291  
I / *:   1.6	-5	3.504E+14	3.92E+13	68.26	1749  
I / *:   1.6	0	3.504E+14	4.288E+13	64.71	1739  
I / *:   1.6	5	3.504E+14	4.715E+13	61.09	1727  
I / *:   1.6	10	3.504E+14	5.228E+13	57.44	1714  
I / *:   1.6	15	3.504E+14	5.833E+13	53.79	1702  
I / *:   1.6	20	3.504E+14	6.569E+13	50.17	1747  
I / *:   1.6	25	3.504E+14	7.474E+13	49.48	1747  
I / *:   1.6	30	3.504E+14	8.352E+13	48.92	1694  
I / *:   1.6	35	3.504E+14	9.308E+13	48.34	4491  
I / *:   1.6	40	3.504E+14	1.111E+14	47.64	5341  
I / *:   1.6	45	3.504E+14	1.256E+14	46.69	2937  
I / *:   1.6	50	3.504E+14	1.381E+14	45.73	3402  
I / *:   1.6	55	3.504E+14	1.5E+14	44.76	4940  
I / *:   1.6	60	3.504E+14	1.693E+14	43.78	5482  
I / *:   1.6	65	3.504E+14	1.829E+14	42.8	5475  
I / *:   1.6	70	3.504E+14	1.94E+14	41.83	5442  
I / *:   1.6	75	3.504E+14	2.039E+14	40.86	5463  
I / *:   1.6	80	3.504E+14	2.136E+14	39.9	5484  
I / *:   1.6	85	3.504E+14	2.216E+14	38.96	5463  
I / *:   1.6	90	3.504E+14	2.275E+14	38.04	5475  
I / *:   1.6	95	3.504E+14	2.321E+14	37.15	5442  
I / *:   1.6	100	3.504E+14	2.36E+14	36.28	4791  
I / *:   1.6	105	3.504E+14	2.39E+14	35.44	4981  
I / *:   1.6	110	3.504E+14	2.421E+14	34.64	4853  
I / *:   1.6	115	3.504E+14	2.449E+14	33.87	4919  
I / *:   1.6	120	3.504E+14	2.473E+14	33.14	4920  
I / *:   1.6	125	3.504E+14	2.494E+14	32.44	4995  
I / *:   1.6	130	3.504E+14	2.518E+14	31.79	4946  
I / *:   1.6	135	3.504E+14	2.538E+14	31.18	5494  
I / *:   1.6	140	3.504E+14	2.554E+14	30.61	5409  
I / *:   1.8	-140	3.504E+14	7.255E+11	92.69	1300  
I / *:   1.8	-135	3.504E+14	8.079E+11	92.22	1299  
I / *:   1.8	-130	3.504E+14	1.E+12	91.73	1740  
I / *:   1.8	-125	3.504E+14	1.123E+12	91.22	1718  
I / *:   1.8	-120	3.504E+14	1.327E+12	90.7	1697  
I / *:   1.8	-115	3.504E+14	1.556E+12	90.16	1675  
I / *:   1.8	-110	3.504E+14	1.741E+12	89.61	1742  
I / *:   1.8	-105	3.504E+14	1.948E+12	89.04	1729  
I / *:   1.8	-100	3.504E+14	2.263E+12	88.45	1716  
I / *:   1.8	-95	3.504E+14	2.693E+12	87.85	1703  
I / *:   1.8	-90	3.504E+14	3.352E+12	87.22	1739  
I / *:   1.8	-85	3.504E+14	4.063E+12	86.59	1726  
I / *:   1.8	-80	3.504E+14	4.768E+12	85.93	1731  
I / *:   1.8	-75	3.504E+14	5.729E+12	85.25	1711  
I / *:   1.8	-70	3.504E+14	7.01E+12	84.56	1690  
I / *:   1.8	-65	3.504E+14	8.425E+12	83.85	1676  
I / *:   1.8	-60	3.504E+14	9.952E+12	83.13	1663  
I / *:   1.8	-55	3.504E+14	1.148E+13	82.38	1650  
I / *:   1.8	-50	3.504E+14	1.382E+13	81.62	1637  
I / *:   1.8	-45	3.504E+14	1.632E+13	80.84	1624  
I / *:   1.8	-40	3.504E+14	1.908E+13	79.17	1611  
I / *:   1.8	-35	3.504E+14	2.313E+13	75.91	1597  
I / *:   1.8	-30	3.504E+14	2.68E+13	74.51	1584  
I / *:   1.8	-25	3.504E+14	3.01E+13	73.88	1570  
I / *:   1.8	-20	3.504E+14	3.338E+13	73.19	1557  
I / *:   1.8	-15	3.504E+14	3.672E+13	69.71	1543  
I / *:   1.8	-10	3.504E+14	4.011E+13	66.04	1529  
I / *:   1.8	-5	3.504E+14	4.366E+13	62.27	1515  
I / *:   1.8	0	3.504E+14	4.76E+13	58.44	1502  
I / *:   1.8	5	3.504E+14	5.249E+13	54.59	1499  
I / *:   1.8	10	3.504E+14	5.836E+13	50.74	1498  
I / *:   1.8	15	3.504E+14	6.525E+13	49.56	1496  
I / *:   1.8	20	3.504E+14	7.394E+13	48.99	1688  
I / *:   1.8	25	3.504E+14	8.244E+13	48.4	1745  
I / *:   1.8	30	3.504E+14	9.139E+13	47.79	2439  
I / *:   1.8	35	3.504E+14	1.063E+14	46.91	4755  
I / *:   1.8	40	3.504E+14	1.222E+14	45.93	2473  
I / *:   1.8	45	3.504E+14	1.352E+14	44.93	2488  
I / *:   1.8	50	3.504E+14	1.477E+14	43.93	3117  
I / *:   1.8	55	3.504E+14	1.65E+14	42.92	5418  
I / *:   1.8	60	3.504E+14	1.81E+14	41.91	5499  
I / *:   1.8	65	3.504E+14	1.923E+14	40.91	5279  
I / *:   1.8	70	3.504E+14	2.026E+14	39.92	5488  
I / *:   1.8	75	3.504E+14	2.129E+14	38.94	5460  
I / *:   1.8	80	3.504E+14	2.216E+14	37.99	5327  
I / *:   1.8	85	3.504E+14	2.279E+14	37.06	4969  
I / *:   1.8	90	3.504E+14	2.327E+14	36.16	5318  
I / *:   1.8	95	3.504E+14	2.368E+14	35.28	4965  
I / *:   1.8	100	3.504E+14	2.399E+14	34.45	4837  
I / *:   1.8	105	3.504E+14	2.427E+14	33.65	4951  
I / *:   1.8	110	3.504E+14	2.457E+14	32.89	4984  
I / *:   1.8	115	3.504E+14	2.483E+14	32.17	4962  
I / *:   1.8	120	3.504E+14	2.506E+14	31.49	4948  
I / *:   1.8	125	3.504E+14	2.529E+14	30.86	4943  
I / *:   1.8	130	3.504E+14	2.549E+14	30.26	5481  
I / *:   1.8	135	3.504E+14	2.566E+14	29.82	5472  
I / *:   1.8	140	3.504E+14	2.583E+14	29.49	5400  
I / *:   2	-140	3.504E+14	1.271E+12	91.08	1682  
I / *:   2	-135	3.504E+14	1.486E+12	90.54	1661  
I / *:   2	-130	3.504E+14	1.673E+12	89.99	1640  
I / *:   2	-125	3.504E+14	1.901E+12	89.43	1622  
I / *:   2	-120	3.504E+14	2.14E+12	88.85	1609  
I / *:   2	-115	3.504E+14	2.335E+12	88.24	1596  
I / *:   2	-110	3.504E+14	2.549E+12	87.63	1582  
I / *:   2	-105	3.504E+14	2.981E+12	86.99	1569  
I / *:   2	-100	3.504E+14	3.552E+12	86.33	1555  
I / *:   2	-95	3.504E+14	4.26E+12	85.66	1542  
I / *:   2	-90	3.504E+14	5.109E+12	84.97	1528  
I / *:   2	-85	3.504E+14	5.812E+12	84.26	1514  
I / *:   2	-80	3.504E+14	6.682E+12	83.53	1500  
I / *:   2	-75	3.504E+14	8.15E+12	82.78	1498  
I / *:   2	-70	3.504E+14	9.576E+12	82.01	1499  
I / *:   2	-65	3.504E+14	1.114E+13	81.23	1500  
I / *:   2	-60	3.504E+14	1.289E+13	80.42	1498  
I / *:   2	-55	3.504E+14	1.513E+13	79.6	1497  
I / *:   2	-50	3.504E+14	1.736E+13	78.76	1496  
I / *:   2	-45	3.504E+14	2.01E+13	76.89	1494  
I / *:   2	-40	3.504E+14	2.396E+13	74.97	1493  
I / *:   2	-35	3.504E+14	2.769E+13	74.4	1492  
I / *:   2	-30	3.504E+14	3.088E+13	73.75	1491  
I / *:   2	-25	3.504E+14	3.378E+13	71.88	1489  
I / *:   2	-20	3.504E+14	3.706E+13	68.12	1488  
I / *:   2	-15	3.504E+14	4.025E+13	64.24	1487  
I / *:   2	-10	3.504E+14	4.364E+13	60.27	1486  
I / *:   2	-5	3.504E+14	4.728E+13	56.23	1484  
I / *:   2	0	3.504E+14	5.211E+13	52.18	1483  
I / *:   2	5	3.504E+14	5.783E+13	49.74	1482  
I / *:   2	10	3.504E+14	6.435E+13	49.17	1480  
I / *:   2	15	3.504E+14	7.159E+13	48.57	1729  
I / *:   2	20	3.504E+14	8.071E+13	47.96	1746  
I / *:   2	25	3.504E+14	8.933E+13	47.32	1736  
I / *:   2	30	3.504E+14	9.986E+13	46.32	4349  
I / *:   2	35	3.504E+14	1.174E+14	45.3	2198  
I / *:   2	40	3.504E+14	1.309E+14	44.27	2573  
I / *:   2	45	3.504E+14	1.438E+14	43.24	5421  
I / *:   2	50	3.504E+14	1.587E+14	42.2	4993  
I / *:   2	55	3.504E+14	1.778E+14	41.16	5492  
I / *:   2	60	3.504E+14	1.901E+14	40.14	5478  
I / *:   2	65	3.504E+14	2.005E+14	39.13	5324  
I / *:   2	70	3.504E+14	2.108E+14	38.13	5262  
I / *:   2	75	3.504E+14	2.206E+14	37.16	5491  
I / *:   2	80	3.504E+14	2.278E+14	36.22	4930  
I / *:   2	85	3.504E+14	2.328E+14	35.31	5451  
I / *:   2	90	3.504E+14	2.37E+14	34.43	4961  
I / *:   2	95	3.504E+14	2.403E+14	33.6	4801  
I / *:   2	100	3.504E+14	2.434E+14	32.8	4997  
I / *:   2	105	3.504E+14	2.463E+14	32.04	4987  
I / *:   2	110	3.504E+14	2.488E+14	31.33	4896  
I / *:   2	115	3.504E+14	2.515E+14	30.66	4979  
I / *:   2	120	3.504E+14	2.537E+14	30.04	4981  
I / *:   2	125	3.504E+14	2.556E+14	29.68	5409  
I / *:   2	130	3.504E+14	2.574E+14	29.34	5476  
I / *:   2	135	3.504E+14	2.591E+14	29	5499  
I / *:   2	140	3.504E+14	2.607E+14	28.66	5393  
I / *:   2.2	-140	3.504E+14	1.934E+12	89.43	1495  
I / *:   2.2	-135	3.504E+14	2.167E+12	88.84	1493  
I / *:   2.2	-130	3.504E+14	2.458E+12	88.23	1500  
I / *:   2.2	-125	3.504E+14	2.752E+12	87.6	1499  
I / *:   2.2	-120	3.504E+14	3.087E+12	86.95	1498  
I / *:   2.2	-115	3.504E+14	3.405E+12	86.29	1499  
I / *:   2.2	-110	3.504E+14	3.758E+12	85.6	1498  
I / *:   2.2	-105	3.504E+14	4.255E+12	84.9	1496  
I / *:   2.2	-100	3.504E+14	5.077E+12	84.18	1495  
I / *:   2.2	-95	3.504E+14	5.806E+12	83.43	1494  
I / *:   2.2	-90	3.504E+14	6.533E+12	82.67	1492  
I / *:   2.2	-85	3.504E+14	7.43E+12	81.89	1491  
I / *:   2.2	-80	3.504E+14	8.798E+12	81.08	1489  
I / *:   2.2	-75	3.504E+14	1.026E+13	80.26	1488  
I / *:   2.2	-70	3.504E+14	1.181E+13	79.42	1487  
I / *:   2.2	-65	3.504E+14	1.368E+13	78.56	1485  
I / *:   2.2	-60	3.504E+14	1.574E+13	77.68	1484  
I / *:   2.2	-55	3.504E+14	1.807E+13	76.78	1482  
I / *:   2.2	-50	3.504E+14	2.073E+13	74.99	1481  
I / *:   2.2	-45	3.504E+14	2.428E+13	74.66	1479  
I / *:   2.2	-40	3.504E+14	2.785E+13	74.31	1478  
I / *:   2.2	-35	3.504E+14	3.099E+13	73.69	1476  
I / *:   2.2	-30	3.504E+14	3.392E+13	70.87	1475  
I / *:   2.2	-25	3.504E+14	3.702E+13	66.93	1473  
I / *:   2.2	-20	3.504E+14	3.988E+13	62.85	1472  
I / *:   2.2	-15	3.504E+14	4.329E+13	58.67	1470  
I / *:   2.2	-10	3.504E+14	4.674E+13	54.43	1469  
I / *:   2.2	-5	3.504E+14	5.127E+13	50.16	1467  
I / *:   2.2	0	3.504E+14	5.661E+13	49.45	1465  
I / *:   2.2	5	3.504E+14	6.264E+13	48.85	1464  
I / *:   2.2	10	3.504E+14	6.946E+13	48.24	1462  
I / *:   2.2	15	3.504E+14	7.835E+13	47.6	1680  
I / *:   2.2	20	3.504E+14	8.634E+13	46.89	1733  
I / *:   2.2	25	3.504E+14	9.523E+13	45.85	3489  
I / *:   2.2	30	3.504E+14	1.108E+14	44.8	5477  
I / *:   2.2	35	3.504E+14	1.254E+14	43.74	2939  
I / *:   2.2	40	3.504E+14	1.389E+14	42.67	2816  
I / *:   2.2	45	3.504E+14	1.527E+14	41.61	3460  
I / *:   2.2	50	3.504E+14	1.72E+14	40.55	5472  
I / *:   2.2	55	3.504E+14	1.861E+14	39.49	5446  
I / *:   2.2	60	3.504E+14	1.975E+14	38.46	5487  
I / *:   2.2	65	3.504E+14	2.081E+14	37.45	5492  
I / *:   2.2	70	3.504E+14	2.185E+14	36.46	5464  
I / *:   2.2	75	3.504E+14	2.267E+14	35.5	5473  
I / *:   2.2	80	3.504E+14	2.325E+14	34.58	5494  
I / *:   2.2	85	3.504E+14	2.369E+14	33.7	4894  
I / *:   2.2	90	3.504E+14	2.404E+14	32.85	4996  
I / *:   2.2	95	3.504E+14	2.436E+14	32.06	4954  
I / *:   2.2	100	3.504E+14	2.467E+14	31.3	4998  
I / *:   2.2	105	3.504E+14	2.492E+14	30.59	4976  
I / *:   2.2	110	3.504E+14	2.52E+14	29.96	4990  
I / *:   2.2	115	3.504E+14	2.544E+14	29.61	5465  
I / *:   2.2	120	3.504E+14	2.563E+14	29.26	5468  
I / *:   2.2	125	3.504E+14	2.581E+14	28.91	5422  
I / *:   2.2	130	3.504E+14	2.599E+14	28.57	5468  
I / *:   2.2	135	3.504E+14	2.616E+14	28.23	5492  
I / *:   2.2	140	3.504E+14	2.63E+14	27.9	5474  
I / *:   2.4	-140	3.504E+14	2.724E+12	87.74	1493  
I / *:   2.4	-135	3.504E+14	3.042E+12	87.09	1491  
I / *:   2.4	-130	3.504E+14	3.273E+12	86.42	1490  
I / *:   2.4	-125	3.504E+14	3.58E+12	85.73	1489  
I / *:   2.4	-120	3.504E+14	3.878E+12	85.02	1487  
I / *:   2.4	-115	3.504E+14	4.352E+12	84.29	1486  
I / *:   2.4	-110	3.504E+14	4.775E+12	83.54	1484  
I / *:   2.4	-105	3.504E+14	5.514E+12	82.77	1483  
I / *:   2.4	-100	3.504E+14	6.212E+12	81.98	1481  
I / *:   2.4	-95	3.504E+14	7.118E+12	81.16	1480  
I / *:   2.4	-90	3.504E+14	7.932E+12	80.33	1478  
I / *:   2.4	-85	3.504E+14	9.16E+12	79.47	1477  
I / *:   2.4	-80	3.504E+14	1.063E+13	78.59	1475  
I / *:   2.4	-75	3.504E+14	1.227E+13	77.7	1474  
I / *:   2.4	-70	3.504E+14	1.416E+13	76.78	1472  
I / *:   2.4	-65	3.504E+14	1.595E+13	75.85	1471  
I / *:   2.4	-60	3.504E+14	1.839E+13	74.96	1469  
I / *:   2.4	-55	3.504E+14	2.098E+13	74.65	1467  
I / *:   2.4	-50	3.504E+14	2.419E+13	74.33	1466  
I / *:   2.4	-45	3.504E+14	2.748E+13	74	1464  
I / *:   2.4	-40	3.504E+14	3.09E+13	73.65	1463  
I / *:   2.4	-35	3.504E+14	3.366E+13	70.21	1461  
I / *:   2.4	-30	3.504E+14	3.656E+13	66.1	1459  
I / *:   2.4	-25	3.504E+14	3.938E+13	61.83	1458  
I / *:   2.4	-20	3.504E+14	4.274E+13	57.45	1456  
I / *:   2.4	-15	3.504E+14	4.607E+13	53	1295  
I / *:   2.4	-10	3.504E+14	5.012E+13	49.81	1290  
I / *:   2.4	-5	3.504E+14	5.506E+13	49.22	1299  
I / *:   2.4	0	3.504E+14	6.092E+13	48.6	1380  
I / *:   2.4	5	3.504E+14	6.72E+13	47.97	1297  
I / *:   2.4	10	3.504E+14	7.49E+13	47.31	1731  
I / *:   2.4	15	3.504E+14	8.326E+13	46.56	1750  
I / *:   2.4	20	3.504E+14	9.15E+13	45.49	1740  
I / *:   2.4	25	3.504E+14	1.025E+14	44.41	4469  
I / *:   2.4	30	3.504E+14	1.199E+14	43.32	2201  
I / *:   2.4	35	3.504E+14	1.33E+14	42.22	2602  
I / *:   2.4	40	3.504E+14	1.47E+14	41.12	5372  
I / *:   2.4	45	3.504E+14	1.629E+14	40.04	4979  
I / *:   2.4	50	3.504E+14	1.815E+14	38.96	5424  
I / *:   2.4	55	3.504E+14	1.937E+14	37.9	5486  
I / *:   2.4	60	3.504E+14	2.047E+14	36.87	5431  
I / *:   2.4	65	3.504E+14	2.154E+14	35.86	5463  
I / *:   2.4	70	3.504E+14	2.251E+14	34.89	5397  
I / *:   2.4	75	3.504E+14	2.316E+14	33.95	5481  
I / *:   2.4	80	3.504E+14	2.363E+14	33.06	4975  
I / *:   2.4	85	3.504E+14	2.401E+14	32.21	5348  
I / *:   2.4	90	3.504E+14	2.436E+14	31.4	4904  
I / *:   2.4	95	3.504E+14	2.469E+14	30.65	4980  
I / *:   2.4	100	3.504E+14	2.495E+14	29.97	4998  
I / *:   2.4	105	3.504E+14	2.523E+14	29.61	4913  
I / *:   2.4	110	3.504E+14	2.549E+14	29.25	5437  
I / *:   2.4	115	3.504E+14	2.569E+14	28.9	5477  
I / *:   2.4	120	3.504E+14	2.588E+14	28.55	5384  
I / *:   2.4	125	3.504E+14	2.607E+14	28.2	5427  
I / *:   2.4	130	3.504E+14	2.622E+14	27.86	5474  
I / *:   2.4	135	3.504E+14	2.637E+14	27.52	5428  
I / *:   2.4	140	3.504E+14	2.65E+14	27.2	5318  
I / *:   2.6	-140	3.504E+14	3.472E+12	86.02	1480  
I / *:   2.6	-135	3.504E+14	3.701E+12	85.31	1479  
I / *:   2.6	-130	3.504E+14	3.98E+12	84.58	1477  
I / *:   2.6	-125	3.504E+14	4.273E+12	83.83	1476  
I / *:   2.6	-120	3.504E+14	4.681E+12	83.05	1474  
I / *:   2.6	-115	3.504E+14	5.142E+12	82.25	1472  
I / *:   2.6	-110	3.504E+14	5.908E+12	81.43	1471  
I / *:   2.6	-105	3.504E+14	6.59E+12	80.59	1469  
I / *:   2.6	-100	3.504E+14	7.443E+12	79.73	1468  
I / *:   2.6	-95	3.504E+14	8.26E+12	78.85	1466  
I / *:   2.6	-90	3.504E+14	9.385E+12	77.94	1465  
I / *:   2.6	-85	3.504E+14	1.07E+13	77.01	1463  
I / *:   2.6	-80	3.504E+14	1.243E+13	76.06	1461  
I / *:   2.6	-75	3.504E+14	1.424E+13	75.09	1460  
I / *:   2.6	-70	3.504E+14	1.615E+13	74.71	1458  
I / *:   2.6	-65	3.504E+14	1.858E+13	74.39	1300  
I / *:   2.6	-60	3.504E+14	2.078E+13	74.06	1295  
I / *:   2.6	-55	3.504E+14	2.352E+13	73.72	1290  
I / *:   2.6	-50	3.504E+14	2.72E+13	73.37	1299  
I / *:   2.6	-45	3.504E+14	3.027E+13	73.02	1297  
I / *:   2.6	-40	3.504E+14	3.313E+13	69.9	1300  
I / *:   2.6	-35	3.504E+14	3.577E+13	65.62	1294  
I / *:   2.6	-30	3.504E+14	3.88E+13	61.17	1296  
I / *:   2.6	-25	3.504E+14	4.19E+13	56.59	1373  
I / *:   2.6	-20	3.504E+14	4.536E+13	51.92	1290  
I / *:   2.6	-15	3.504E+14	4.891E+13	49.65	1297  
I / *:   2.6	-10	3.504E+14	5.359E+13	49.05	1299  
I / *:   2.6	-5	3.504E+14	5.915E+13	48.41	1398  
I / *:   2.6	0	3.504E+14	6.46E+13	47.76	1297  
I / *:   2.6	5	3.504E+14	7.15E+13	47.08	1388  
I / *:   2.6	10	3.504E+14	8.046E+13	46.32	1690  
I / *:   2.6	15	3.504E+14	8.793E+13	45.23	1747  
I / *:   2.6	20	3.504E+14	9.688E+13	44.12	2895  
I / *:   2.6	25	3.504E+14	1.115E+14	42.99	4715  
I / *:   2.6	30	3.504E+14	1.261E+14	41.87	1950  
I / *:   2.6	35	3.504E+14	1.404E+14	40.74	2483  
I / *:   2.6	40	3.504E+14	1.548E+14	39.62	3451  
I / *:   2.6	45	3.504E+14	1.747E+14	38.52	5432  
I / *:   2.6	50	3.504E+14	1.888E+14	37.44	5482  
I / *:   2.6	55	3.504E+14	2.003E+14	36.38	5478  
I / *:   2.6	60	3.504E+14	2.115E+14	35.35	5481  
I / *:   2.6	65	3.504E+14	2.225E+14	34.36	5474  
I / *:   2.6	70	3.504E+14	2.301E+14	33.41	5406  
I / *:   2.6	75	3.504E+14	2.356E+14	32.5	4981  
I / *:   2.6	80	3.504E+14	2.397E+14	31.64	4957  
I / *:   2.6	85	3.504E+14	2.433E+14	30.83	4945  
I / *:   2.6	90	3.504E+14	2.467E+14	30.06	4992  
I / *:   2.6	95	3.504E+14	2.496E+14	29.66	4934  
I / *:   2.6	100	3.504E+14	2.525E+14	29.3	4958  
I / *:   2.6	105	3.504E+14	2.552E+14	28.93	5427  
I / *:   2.6	110	3.504E+14	2.573E+14	28.58	5459  
I / *:   2.6	115	3.504E+14	2.592E+14	28.22	5360  
I / *:   2.6	120	3.504E+14	2.612E+14	27.87	5399  
I / *:   2.6	125	3.504E+14	2.626E+14	27.53	5477  
I / *:   2.6	130	3.504E+14	2.642E+14	27.19	5393  
I / *:   2.6	135	3.504E+14	2.655E+14	26.86	5350  
I / *:   2.6	140	3.504E+14	2.667E+14	26.54	5183  
I / *:   2.8	-140	3.504E+14	3.96E+12	84.26	1467  
I / *:   2.8	-135	3.504E+14	4.303E+12	83.49	1466  
I / *:   2.8	-130	3.504E+14	4.645E+12	82.7	1464  
I / *:   2.8	-125	3.504E+14	5.058E+12	81.88	1463  
I / *:   2.8	-120	3.504E+14	5.487E+12	81.04	1461  
I / *:   2.8	-115	3.504E+14	6.169E+12	80.17	1459  
I / *:   2.8	-110	3.504E+14	6.927E+12	79.29	1458  
I / *:   2.8	-105	3.504E+14	7.656E+12	78.38	1298  
I / *:   2.8	-100	3.504E+14	8.484E+12	77.44	1293  
I / *:   2.8	-95	3.504E+14	9.421E+12	76.49	1288  
I / *:   2.8	-90	3.504E+14	1.069E+13	75.51	1282  
I / *:   2.8	-85	3.504E+14	1.243E+13	74.84	1277  
I / *:   2.8	-80	3.504E+14	1.41E+13	74.52	1272  
I / *:   2.8	-75	3.504E+14	1.614E+13	74.19	1298  
I / *:   2.8	-70	3.504E+14	1.836E+13	73.85	1292  
I / *:   2.8	-65	3.504E+14	2.041E+13	73.5	1299  
I / *:   2.8	-60	3.504E+14	2.298E+13	73.14	1293  
I / *:   2.8	-55	3.504E+14	2.673E+13	72.78	1396  
I / *:   2.8	-50	3.504E+14	2.963E+13	72.41	1282  
I / *:   2.8	-45	3.504E+14	3.25E+13	69.9	1298  
I / *:   2.8	-40	3.504E+14	3.513E+13	65.47	1289  
I / *:   2.8	-35	3.504E+14	3.812E+13	60.85	1283  
I / *:   2.8	-30	3.504E+14	4.103E+13	56.08	1351  
I / *:   2.8	-25	3.504E+14	4.442E+13	51.2	1332  
I / *:   2.8	-20	3.504E+14	4.754E+13	49.55	1283  
I / *:   2.8	-15	3.504E+14	5.196E+13	48.93	1299  
I / *:   2.8	-10	3.504E+14	5.678E+13	48.28	1271  
I / *:   2.8	-5	3.504E+14	6.261E+13	47.61	1392  
I / *:   2.8	0	3.504E+14	6.849E+13	46.92	1300  
I / *:   2.8	5	3.504E+14	7.652E+13	46.18	1746  
I / *:   2.8	10	3.504E+14	8.408E+13	45.05	1744  
I / *:   2.8	15	3.504E+14	9.226E+13	43.91	1689  
I / *:   2.8	20	3.504E+14	1.031E+14	42.76	4495  
I / *:   2.8	25	3.504E+14	1.196E+14	41.6	5283  
I / *:   2.8	30	3.504E+14	1.327E+14	40.44	2974  
I / *:   2.8	35	3.504E+14	1.476E+14	39.3	5473  
I / *:   2.8	40	3.504E+14	1.641E+14	38.17	3478  
I / *:   2.8	45	3.504E+14	1.828E+14	37.06	5473  
I / *:   2.8	50	3.504E+14	1.955E+14	35.97	5499  
I / *:   2.8	55	3.504E+14	2.069E+14	34.92	5467  
I / *:   2.8	60	3.504E+14	2.182E+14	33.91	5477  
I / *:   2.8	65	3.504E+14	2.28E+14	32.94	5488  
I / *:   2.8	70	3.504E+14	2.341E+14	32.01	5429  
I / *:   2.8	75	3.504E+14	2.39E+14	31.14	5499  
I / *:   2.8	80	3.504E+14	2.429E+14	30.31	4885  
I / *:   2.8	85	3.504E+14	2.463E+14	29.77	4958  
I / *:   2.8	90	3.504E+14	2.494E+14	29.4	4992  
I / *:   2.8	95	3.504E+14	2.524E+14	29.02	4869  
I / *:   2.8	100	3.504E+14	2.552E+14	28.66	5432  
I / *:   2.8	105	3.504E+14	2.574E+14	28.29	5496  
I / *:   2.8	110	3.504E+14	2.594E+14	27.94	5494  
I / *:   2.8	115	3.504E+14	2.613E+14	27.59	5382  
I / *:   2.8	120	3.504E+14	2.629E+14	27.24	5492  
I / *:   2.8	125	3.504E+14	2.645E+14	26.9	5368  
I / *:   2.8	130	3.504E+14	2.658E+14	26.57	5295  
I / *:   2.8	135	3.504E+14	2.671E+14	26.25	5155  
I / *:   2.8	140	3.504E+14	2.686E+14	25.93	5064  
I / *:   3	-140	3.504E+14	4.527E+12	82.47	1293  
I / *:   3	-135	3.504E+14	4.907E+12	81.63	1288  
I / *:   3	-130	3.504E+14	5.209E+12	80.77	1283  
I / *:   3	-125	3.504E+14	5.7E+12	79.89	1278  
I / *:   3	-120	3.504E+14	6.262E+12	78.98	1273  
I / *:   3	-115	3.504E+14	7.024E+12	78.05	1267  
I / *:   3	-110	3.504E+14	7.791E+12	77.09	1300  
I / *:   3	-105	3.504E+14	8.595E+12	76.11	1293  
I / *:   3	-100	3.504E+14	9.481E+12	75.11	1287  
I / *:   3	-95	3.504E+14	1.071E+13	74.71	1298  
I / *:   3	-90	3.504E+14	1.229E+13	74.38	1292  
I / *:   3	-85	3.504E+14	1.394E+13	74.04	1286  
I / *:   3	-80	3.504E+14	1.606E+13	73.69	1279  
I / *:   3	-75	3.504E+14	1.812E+13	73.34	1273  
I / *:   3	-70	3.504E+14	2.004E+13	72.97	1266  
I / *:   3	-65	3.504E+14	2.232E+13	72.6	1259  
I / *:   3	-60	3.504E+14	2.567E+13	72.22	1290  
I / *:   3	-55	3.504E+14	2.88E+13	71.84	1296  
I / *:   3	-50	3.504E+14	3.165E+13	70.22	1285  
I / *:   3	-45	3.504E+14	3.423E+13	65.65	1287  
I / *:   3	-40	3.504E+14	3.7E+13	60.86	1286  
I / *:   3	-35	3.504E+14	4.002E+13	55.9	1290  
I / *:   3	-30	3.504E+14	4.314E+13	50.81	1272  
I / *:   3	-25	3.504E+14	4.64E+13	49.49	1300  
I / *:   3	-20	3.504E+14	5.016E+13	48.85	1299  
I / *:   3	-15	3.504E+14	5.477E+13	48.19	1284  
I / *:   3	-10	3.504E+14	6.027E+13	47.51	1395  
I / *:   3	-5	3.504E+14	6.566E+13	46.8	1356  
I / *:   3	0	3.504E+14	7.252E+13	46.07	1296  
I / *:   3	5	3.504E+14	8.073E+13	44.95	1712  
I / *:   3	10	3.504E+14	8.769E+13	43.78	1718  
I / *:   3	15	3.504E+14	9.695E+13	42.6	4499  
I / *:   3	20	3.504E+14	1.096E+14	41.42	4946  
I / *:   3	25	3.504E+14	1.256E+14	40.23	1995  
I / *:   3	30	3.504E+14	1.397E+14	39.05	2759  
I / *:   3	35	3.504E+14	1.547E+14	37.89	3495  
I / *:   3	40	3.504E+14	1.746E+14	36.75	5353  
I / *:   3	45	3.504E+14	1.896E+14	35.64	5383  
I / *:   3	50	3.504E+14	2.015E+14	34.57	5500  
I / *:   3	55	3.504E+14	2.133E+14	33.53	5482  
I / *:   3	60	3.504E+14	2.247E+14	32.54	5464  
I / *:   3	65	3.504E+14	2.322E+14	31.59	5374  
I / *:   3	70	3.504E+14	2.374E+14	30.7	4977  
